Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd26979_reduced,10,-8.53,6.23
ligand_Maybridge_HitDiscoverCmpd2697_reduced,10,-10.95,6.89
ligand_Maybridge_HitDiscoverCmpd26980_reduced,10,-8.00,7.28
ligand_Maybridge_HitDiscoverCmpd26981_reduced,10,-9.22,8.28
ligand_Maybridge_HitDiscoverCmpd26982_reduced,10,-11.68,8.15
ligand_Maybridge_HitDiscoverCmpd26983_reduced,10,-9.36,7.03
ligand_Maybridge_HitDiscoverCmpd26984_reduced,10,-7.44,4.70
ligand_Maybridge_HitDiscoverCmpd26985_reduced,10,-8.51,6.90
ligand_Maybridge_HitDiscoverCmpd26986_reduced,10,-7.59,6.24
ligand_Maybridge_HitDiscoverCmpd26987_reduced,10,-8.32,6.57
ligand_Maybridge_HitDiscoverCmpd26988_reduced,10,-8.45,7.44
ligand_Maybridge_HitDiscoverCmpd26989_reduced,10,-10.16,8.10
ligand_Maybridge_HitDiscoverCmpd2698_reduced,10,-9.04,6.99
ligand_Maybridge_HitDiscoverCmpd26990_reduced,10,-8.45,6.96
ligand_Maybridge_HitDiscoverCmpd26991_reduced,10,-10.73,7.50
ligand_Maybridge_HitDiscoverCmpd26992_reduced,10,-6.67,6.03
ligand_Maybridge_HitDiscoverCmpd26993_reduced,10,-10.28,6.92
ligand_Maybridge_HitDiscoverCmpd26994_reduced,10,-9.75,6.66
ligand_Maybridge_HitDiscoverCmpd26995_reduced,10,-10.01,7.09
ligand_Maybridge_HitDiscoverCmpd26996_reduced,10,-8.54,6.03
ligand_Maybridge_HitDiscoverCmpd26997_reduced,10,-9.26,8.01
ligand_Maybridge_HitDiscoverCmpd26998_reduced,10,-10.80,8.20
ligand_Maybridge_HitDiscoverCmpd26999_reduced,10,-10.76,8.23
ligand_Maybridge_HitDiscoverCmpd2699_reduced,10,-9.62,6.31
ligand_Maybridge_HitDiscoverCmpd269_reduced,10,-11.78,8.13
ligand_Maybridge_HitDiscoverCmpd26_reduced,10,-7.15,6.14
ligand_Maybridge_HitDiscoverCmpd27000_reduced,10,-10.05,7.31
ligand_Maybridge_HitDiscoverCmpd27001_reduced,10,-6.50,5.60
ligand_Maybridge_HitDiscoverCmpd27002_reduced,10,-8.28,7.23
ligand_Maybridge_HitDiscoverCmpd27003_reduced,10,-9.72,6.81
ligand_Maybridge_HitDiscoverCmpd27004_reduced,10,-9.66,6.95
ligand_Maybridge_HitDiscoverCmpd27005_reduced,10,-8.58,5.55
ligand_Maybridge_HitDiscoverCmpd27006_reduced,10,-6.40,6.91
ligand_Maybridge_HitDiscoverCmpd27007_reduced,10,-8.78,6.80
ligand_Maybridge_HitDiscoverCmpd27008_reduced,10,-5.63,7.10
ligand_Maybridge_HitDiscoverCmpd27009_reduced,10,-11.97,7.77
ligand_Maybridge_HitDiscoverCmpd2700_reduced,10,-10.12,6.77
ligand_Maybridge_HitDiscoverCmpd27010_reduced,10,-11.69,6.79
ligand_Maybridge_HitDiscoverCmpd27011_reduced,10,-8.05,6.19
ligand_Maybridge_HitDiscoverCmpd27012_reduced,10,-8.08,5.85
ligand_Maybridge_HitDiscoverCmpd27013_reduced,10,-6.38,6.68
ligand_Maybridge_HitDiscoverCmpd27014_reduced,10,-10.42,6.75
ligand_Maybridge_HitDiscoverCmpd27015_reduced,10,-7.85,7.07
ligand_Maybridge_HitDiscoverCmpd27016_reduced,10,-8.97,6.40
ligand_Maybridge_HitDiscoverCmpd27017_reduced,10,-8.97,7.11
ligand_Maybridge_HitDiscoverCmpd27018_reduced,10,-5.97,7.13
ligand_Maybridge_HitDiscoverCmpd27019_reduced,10,-11.83,7.54
ligand_Maybridge_HitDiscoverCmpd2701_reduced,10,-9.55,6.42
ligand_Maybridge_HitDiscoverCmpd27020_reduced,10,-8.20,6.61
ligand_Maybridge_HitDiscoverCmpd27021_reduced,10,-7.82,6.11
ligand_Maybridge_HitDiscoverCmpd27022_reduced,10,-7.89,6.22
ligand_Maybridge_HitDiscoverCmpd27023_reduced,10,-10.51,7.07
ligand_Maybridge_HitDiscoverCmpd27024_reduced,10,-10.43,6.82
ligand_Maybridge_HitDiscoverCmpd27025_reduced,10,-5.43,5.81
ligand_Maybridge_HitDiscoverCmpd27026_reduced,10,-12.19,7.35
ligand_Maybridge_HitDiscoverCmpd27027_reduced,10,-9.09,6.33
ligand_Maybridge_HitDiscoverCmpd27028_reduced,10,-4.97,7.43
ligand_Maybridge_HitDiscoverCmpd27029_reduced,10,-9.97,7.85
ligand_Maybridge_HitDiscoverCmpd2702_reduced,10,-8.57,6.69
ligand_Maybridge_HitDiscoverCmpd27030_reduced,10,-9.94,7.51
ligand_Maybridge_HitDiscoverCmpd27031_reduced,10,-1.97,7.17
ligand_Maybridge_HitDiscoverCmpd27032_reduced,10,-5.66,7.69
ligand_Maybridge_HitDiscoverCmpd27033_reduced,10,-9.83,6.88
ligand_Maybridge_HitDiscoverCmpd27034_reduced,10,-9.39,7.79
ligand_Maybridge_HitDiscoverCmpd27035_reduced,10,-5.37,5.91
ligand_Maybridge_HitDiscoverCmpd27036_reduced,10,-9.08,5.96
ligand_Maybridge_HitDiscoverCmpd27037_reduced,10,-7.98,7.11
ligand_Maybridge_HitDiscoverCmpd27038_reduced,10,-5.47,7.44
ligand_Maybridge_HitDiscoverCmpd27039_reduced,10,-11.81,7.86
ligand_Maybridge_HitDiscoverCmpd2703_reduced,10,-9.40,6.66
ligand_Maybridge_HitDiscoverCmpd27040_reduced,10,-7.60,6.95
ligand_Maybridge_HitDiscoverCmpd27041_reduced,10,-6.55,4.56
ligand_Maybridge_HitDiscoverCmpd27042_reduced,10,-6.98,6.27
ligand_Maybridge_HitDiscoverCmpd27043_reduced,10,-10.85,6.98
ligand_Maybridge_HitDiscoverCmpd27044_reduced,10,-9.08,7.81
ligand_Maybridge_HitDiscoverCmpd27045_reduced,10,-7.35,6.68
ligand_Maybridge_HitDiscoverCmpd27046_reduced,10,-9.17,7.83
ligand_Maybridge_HitDiscoverCmpd27047_reduced,10,-7.35,7.28
ligand_Maybridge_HitDiscoverCmpd27048_reduced,10,-5.83,7.70
ligand_Maybridge_HitDiscoverCmpd27049_reduced,10,-9.59,7.88
ligand_Maybridge_HitDiscoverCmpd2704_reduced,10,-8.80,6.73
ligand_Maybridge_HitDiscoverCmpd27050_reduced,10,-9.25,6.59
ligand_Maybridge_HitDiscoverCmpd27051_reduced,10,-6.31,7.72
ligand_Maybridge_HitDiscoverCmpd27052_reduced,10,-7.57,5.07
ligand_Maybridge_HitDiscoverCmpd27053_reduced,10,-8.49,7.67
ligand_Maybridge_HitDiscoverCmpd27054_reduced,10,-9.04,7.23
ligand_Maybridge_HitDiscoverCmpd27055_reduced,10,-7.21,6.41
ligand_Maybridge_HitDiscoverCmpd27056_reduced,10,-11.35,8.09
ligand_Maybridge_HitDiscoverCmpd27057_reduced,10,-8.64,6.77
ligand_Maybridge_HitDiscoverCmpd27058_reduced,10,-7.33,7.48
ligand_Maybridge_HitDiscoverCmpd27059_reduced,10,-9.19,7.48
ligand_Maybridge_HitDiscoverCmpd2705_reduced,10,-8.28,7.09
ligand_Maybridge_HitDiscoverCmpd27060_reduced,10,-8.95,6.20
ligand_Maybridge_HitDiscoverCmpd27061_reduced,10,-8.10,5.96
ligand_Maybridge_HitDiscoverCmpd27062_reduced,10,-2.62,7.17
ligand_Maybridge_HitDiscoverCmpd27063_reduced,10,-9.77,7.16
ligand_Maybridge_HitDiscoverCmpd27064_reduced,10,-8.23,7.62
ligand_Maybridge_HitDiscoverCmpd27065_reduced,10,-9.67,6.91
ligand_Maybridge_HitDiscoverCmpd27066_reduced,10,-9.05,8.02
ligand_Maybridge_HitDiscoverCmpd27067_reduced,10,-8.79,7.59
ligand_Maybridge_HitDiscoverCmpd27068_reduced,10,-9.56,7.01
ligand_Maybridge_HitDiscoverCmpd27069_reduced,10,-9.88,7.02
ligand_Maybridge_HitDiscoverCmpd2706_reduced,10,-10.36,7.59
ligand_Maybridge_HitDiscoverCmpd27070_reduced,10,-8.41,7.62
ligand_Maybridge_HitDiscoverCmpd27071_reduced,10,-7.33,7.13
ligand_Maybridge_HitDiscoverCmpd27072_reduced,10,-8.03,7.14
ligand_Maybridge_HitDiscoverCmpd27073_reduced,10,-10.44,7.02
ligand_Maybridge_HitDiscoverCmpd27074_reduced,10,-7.47,6.35
ligand_Maybridge_HitDiscoverCmpd27075_reduced,10,-8.76,6.90
ligand_Maybridge_HitDiscoverCmpd27076_reduced,10,-8.77,6.48
ligand_Maybridge_HitDiscoverCmpd27077_reduced,10,-8.59,7.98
ligand_Maybridge_HitDiscoverCmpd27078_reduced,10,-10.69,7.30
ligand_Maybridge_HitDiscoverCmpd27079_reduced,10,-9.44,5.88
ligand_Maybridge_HitDiscoverCmpd2707_reduced,10,-8.98,7.10
ligand_Maybridge_HitDiscoverCmpd27080_reduced,10,-8.12,6.07
ligand_Maybridge_HitDiscoverCmpd27081_reduced,10,-6.32,4.97
ligand_Maybridge_HitDiscoverCmpd27082_reduced,10,-9.18,7.50
ligand_Maybridge_HitDiscoverCmpd27083_reduced,10,-9.84,6.56
ligand_Maybridge_HitDiscoverCmpd27084_reduced,10,-7.39,6.72
ligand_Maybridge_HitDiscoverCmpd27085_reduced,10,-8.48,7.07
ligand_Maybridge_HitDiscoverCmpd27086_reduced,10,-7.54,6.54
ligand_Maybridge_HitDiscoverCmpd27087_reduced,10,-11.05,8.36
ligand_Maybridge_HitDiscoverCmpd27088_reduced,10,-7.62,5.81
ligand_Maybridge_HitDiscoverCmpd27089_reduced,10,-9.80,7.11
ligand_Maybridge_HitDiscoverCmpd2708_reduced,10,-9.42,7.60
ligand_Maybridge_HitDiscoverCmpd27090_reduced,10,-10.43,7.45
ligand_Maybridge_HitDiscoverCmpd27091_reduced,10,-11.57,8.29
ligand_Maybridge_HitDiscoverCmpd27092_reduced,10,-9.62,7.45
ligand_Maybridge_HitDiscoverCmpd27093_reduced,10,-11.42,7.10
ligand_Maybridge_HitDiscoverCmpd27094_reduced,10,-10.30,7.71
ligand_Maybridge_HitDiscoverCmpd27095_reduced,10,-9.84,7.22
ligand_Maybridge_HitDiscoverCmpd27096_reduced,10,-9.04,7.29
ligand_Maybridge_HitDiscoverCmpd27097_reduced,10,-10.38,8.12
ligand_Maybridge_HitDiscoverCmpd27098_reduced,10,-10.33,7.56
ligand_Maybridge_HitDiscoverCmpd27099_reduced,10,-9.98,7.64
ligand_Maybridge_HitDiscoverCmpd2709_reduced,10,-9.45,6.72
ligand_Maybridge_HitDiscoverCmpd270_reduced,10,-12.87,7.71
ligand_Maybridge_HitDiscoverCmpd27100_reduced,10,-10.68,7.15
ligand_Maybridge_HitDiscoverCmpd27101_reduced,10,-11.11,7.26
ligand_Maybridge_HitDiscoverCmpd27102_reduced,10,-9.13,7.65
ligand_Maybridge_HitDiscoverCmpd27103_reduced,10,-10.42,7.93
ligand_Maybridge_HitDiscoverCmpd27104_reduced,10,-10.73,8.11
ligand_Maybridge_HitDiscoverCmpd27105_reduced,10,-10.67,7.94
ligand_Maybridge_HitDiscoverCmpd27106_reduced,10,-1.46,8.28
ligand_Maybridge_HitDiscoverCmpd27107_reduced,10,-11.25,7.92
ligand_Maybridge_HitDiscoverCmpd27108_reduced,10,-10.23,7.30
ligand_Maybridge_HitDiscoverCmpd27109_reduced,10,-8.51,5.59
ligand_Maybridge_HitDiscoverCmpd2710_reduced,10,-9.59,6.40
ligand_Maybridge_HitDiscoverCmpd27110_reduced,10,-10.62,8.50
ligand_Maybridge_HitDiscoverCmpd27111_reduced,10,-11.52,7.46
ligand_Maybridge_HitDiscoverCmpd27112_reduced,10,-11.89,8.19
ligand_Maybridge_HitDiscoverCmpd27113_reduced,10,-8.07,8.28
ligand_Maybridge_HitDiscoverCmpd27114_reduced,10,-9.40,6.59
ligand_Maybridge_HitDiscoverCmpd27115_reduced,10,-9.95,7.36
ligand_Maybridge_HitDiscoverCmpd27116_reduced,10,-10.76,7.52
ligand_Maybridge_HitDiscoverCmpd27117_reduced,10,-9.49,6.96
ligand_Maybridge_HitDiscoverCmpd27118_reduced,10,-10.05,7.51
ligand_Maybridge_HitDiscoverCmpd27119_reduced,10,-9.20,6.54
ligand_Maybridge_HitDiscoverCmpd2711_reduced,10,-8.94,6.01
ligand_Maybridge_HitDiscoverCmpd27120_reduced,10,-9.51,8.24
ligand_Maybridge_HitDiscoverCmpd27121_reduced,10,-10.49,7.67
ligand_Maybridge_HitDiscoverCmpd27122_reduced,10,-11.30,7.36
ligand_Maybridge_HitDiscoverCmpd27123_reduced,10,-9.43,7.66
ligand_Maybridge_HitDiscoverCmpd27124_reduced,10,-9.73,6.74
ligand_Maybridge_HitDiscoverCmpd27125_reduced,10,-8.76,7.79
ligand_Maybridge_HitDiscoverCmpd27126_reduced,10,-6.92,6.32
ligand_Maybridge_HitDiscoverCmpd27127_reduced,10,-12.53,7.89
ligand_Maybridge_HitDiscoverCmpd27128_reduced,10,-10.18,7.20
ligand_Maybridge_HitDiscoverCmpd27129_reduced,10,-10.76,6.52
ligand_Maybridge_HitDiscoverCmpd2712_reduced,10,-9.38,6.63
ligand_Maybridge_HitDiscoverCmpd27130_reduced,10,-8.34,8.44
ligand_Maybridge_HitDiscoverCmpd27131_reduced,10,-10.14,7.50
ligand_Maybridge_HitDiscoverCmpd27132_reduced,10,-10.76,7.39
ligand_Maybridge_HitDiscoverCmpd27133_reduced,10,-8.88,8.20
ligand_Maybridge_HitDiscoverCmpd27134_reduced,10,-9.43,6.98
ligand_Maybridge_HitDiscoverCmpd27135_reduced,10,-10.46,7.08
ligand_Maybridge_HitDiscoverCmpd27136_reduced,10,-7.49,6.27
ligand_Maybridge_HitDiscoverCmpd27137_reduced,10,-10.86,7.92
ligand_Maybridge_HitDiscoverCmpd27138_reduced,10,-9.89,7.10
ligand_Maybridge_HitDiscoverCmpd27139_reduced,10,-8.26,5.67
ligand_Maybridge_HitDiscoverCmpd2713_reduced,10,-9.50,7.12
ligand_Maybridge_HitDiscoverCmpd27140_reduced,10,-8.52,7.02
ligand_Maybridge_HitDiscoverCmpd27141_reduced,10,-10.94,8.61
ligand_Maybridge_HitDiscoverCmpd27142_reduced,10,-10.99,7.35
ligand_Maybridge_HitDiscoverCmpd27143_reduced,10,-9.42,7.91
ligand_Maybridge_HitDiscoverCmpd27144_reduced,10,-8.93,6.39
ligand_Maybridge_HitDiscoverCmpd27145_reduced,10,-9.77,8.17
ligand_Maybridge_HitDiscoverCmpd27146_reduced,10,-6.89,6.27
ligand_Maybridge_HitDiscoverCmpd27147_reduced,10,-6.89,7.26
ligand_Maybridge_HitDiscoverCmpd27148_reduced,10,-10.00,7.28
ligand_Maybridge_HitDiscoverCmpd27149_reduced,10,-8.25,5.79
ligand_Maybridge_HitDiscoverCmpd2714_reduced,10,-10.03,7.39
ligand_Maybridge_HitDiscoverCmpd27150_reduced,10,-9.40,7.67
ligand_Maybridge_HitDiscoverCmpd27151_reduced,10,-6.11,8.55
ligand_Maybridge_HitDiscoverCmpd27152_reduced,10,-9.59,7.12
ligand_Maybridge_HitDiscoverCmpd27153_reduced,10,-10.84,7.68
ligand_Maybridge_HitDiscoverCmpd27154_reduced,10,-9.65,7.69
ligand_Maybridge_HitDiscoverCmpd27155_reduced,10,-7.43,7.81
ligand_Maybridge_HitDiscoverCmpd27156_reduced,10,-8.47,6.06
ligand_Maybridge_HitDiscoverCmpd27157_reduced,10,-9.12,7.02
ligand_Maybridge_HitDiscoverCmpd27158_reduced,10,-9.29,7.27
ligand_Maybridge_HitDiscoverCmpd27159_reduced,10,-8.47,5.85
ligand_Maybridge_HitDiscoverCmpd2715_reduced,10,-9.46,6.67
ligand_Maybridge_HitDiscoverCmpd27160_reduced,10,-11.43,7.71
ligand_Maybridge_HitDiscoverCmpd27161_reduced,10,-10.54,7.90
ligand_Maybridge_HitDiscoverCmpd27162_reduced,10,-11.35,7.61
ligand_Maybridge_HitDiscoverCmpd27163_reduced,10,-9.44,7.53
ligand_Maybridge_HitDiscoverCmpd27164_reduced,10,-9.55,7.08
ligand_Maybridge_HitDiscoverCmpd27165_reduced,10,-8.93,7.68
ligand_Maybridge_HitDiscoverCmpd27166_reduced,10,-8.88,8.23
ligand_Maybridge_HitDiscoverCmpd27167_reduced,10,-10.27,6.52
ligand_Maybridge_HitDiscoverCmpd27168_reduced,10,-10.87,8.28
ligand_Maybridge_HitDiscoverCmpd27169_reduced,10,-10.95,7.05
ligand_Maybridge_HitDiscoverCmpd2716_reduced,10,-10.33,7.22
ligand_Maybridge_HitDiscoverCmpd27170_reduced,10,-10.52,7.10
ligand_Maybridge_HitDiscoverCmpd27171_reduced,10,-9.26,6.72
ligand_Maybridge_HitDiscoverCmpd27173_reduced,10,-8.45,6.08
ligand_Maybridge_HitDiscoverCmpd27174_reduced,10,-10.30,8.03
ligand_Maybridge_HitDiscoverCmpd27175_reduced,10,-9.92,6.56
ligand_Maybridge_HitDiscoverCmpd27176_reduced,10,-11.05,7.57
ligand_Maybridge_HitDiscoverCmpd27177_reduced,10,-7.54,5.17
ligand_Maybridge_HitDiscoverCmpd27178_reduced,10,-11.22,7.67
ligand_Maybridge_HitDiscoverCmpd27179_reduced,10,-11.20,7.67
ligand_Maybridge_HitDiscoverCmpd2717_reduced,10,-10.70,8.00
ligand_Maybridge_HitDiscoverCmpd27180_reduced,10,-8.37,7.85
ligand_Maybridge_HitDiscoverCmpd27181_reduced,10,-10.02,6.96
ligand_Maybridge_HitDiscoverCmpd27182_reduced,10,-10.35,7.06
ligand_Maybridge_HitDiscoverCmpd27183_reduced,10,-10.27,6.45
ligand_Maybridge_HitDiscoverCmpd27184_reduced,10,-9.09,6.26
ligand_Maybridge_HitDiscoverCmpd27185_reduced,10,-9.36,7.12
ligand_Maybridge_HitDiscoverCmpd27186_reduced,10,-10.94,8.24
ligand_Maybridge_HitDiscoverCmpd27187_reduced,10,-10.24,8.06
ligand_Maybridge_HitDiscoverCmpd27188_reduced,10,-12.64,8.27
ligand_Maybridge_HitDiscoverCmpd27189_reduced,10,-8.93,7.83
ligand_Maybridge_HitDiscoverCmpd2718_reduced,10,-10.91,6.68
ligand_Maybridge_HitDiscoverCmpd27190_reduced,10,-10.48,8.15
ligand_Maybridge_HitDiscoverCmpd27191_reduced,10,-11.03,6.93
ligand_Maybridge_HitDiscoverCmpd27192_reduced,10,-11.46,7.10
ligand_Maybridge_HitDiscoverCmpd27193_reduced,10,-10.40,7.24
ligand_Maybridge_HitDiscoverCmpd27194_reduced,10,-9.96,7.49
ligand_Maybridge_HitDiscoverCmpd27195_reduced,10,-9.14,7.21
ligand_Maybridge_HitDiscoverCmpd27196_reduced,10,-10.24,7.73
ligand_Maybridge_HitDiscoverCmpd27197_reduced,10,-10.57,8.02
ligand_Maybridge_HitDiscoverCmpd27198_reduced,10,-10.72,6.66
ligand_Maybridge_HitDiscoverCmpd27199_reduced,10,-8.78,6.38
ligand_Maybridge_HitDiscoverCmpd2719_reduced,10,-9.17,6.02
ligand_Maybridge_HitDiscoverCmpd271_reduced,10,-10.01,7.63
ligand_Maybridge_HitDiscoverCmpd27200_reduced,10,-10.58,7.75
ligand_Maybridge_HitDiscoverCmpd27201_reduced,10,-10.95,7.36
ligand_Maybridge_HitDiscoverCmpd27202_reduced,10,-9.50,6.86
ligand_Maybridge_HitDiscoverCmpd27203_reduced,10,-9.87,6.98
ligand_Maybridge_HitDiscoverCmpd27204_reduced,10,-9.30,7.10
ligand_Maybridge_HitDiscoverCmpd27205_reduced,10,-10.27,6.65
ligand_Maybridge_HitDiscoverCmpd27206_reduced,10,-10.19,6.31
ligand_Maybridge_HitDiscoverCmpd27207_reduced,10,-11.14,7.90
ligand_Maybridge_HitDiscoverCmpd27208_reduced,10,-8.46,6.68
ligand_Maybridge_HitDiscoverCmpd27209_reduced,10,-10.99,7.85
ligand_Maybridge_HitDiscoverCmpd2720_reduced,10,-8.16,6.62
ligand_Maybridge_HitDiscoverCmpd27210_reduced,10,-10.78,7.99
ligand_Maybridge_HitDiscoverCmpd27211_reduced,10,-11.57,7.39
ligand_Maybridge_HitDiscoverCmpd27212_reduced,10,-11.95,7.61
ligand_Maybridge_HitDiscoverCmpd27213_reduced,10,-10.78,7.96
ligand_Maybridge_HitDiscoverCmpd27214_reduced,10,-10.43,7.73
ligand_Maybridge_HitDiscoverCmpd27215_reduced,10,-8.30,6.35
ligand_Maybridge_HitDiscoverCmpd27216_reduced,10,-10.43,8.10
ligand_Maybridge_HitDiscoverCmpd27217_reduced,10,-11.30,8.25
ligand_Maybridge_HitDiscoverCmpd27218_reduced,10,-10.79,7.31
ligand_Maybridge_HitDiscoverCmpd27219_reduced,10,-10.22,7.52
ligand_Maybridge_HitDiscoverCmpd2721_reduced,10,-8.80,6.59
ligand_Maybridge_HitDiscoverCmpd27220_reduced,10,-10.60,8.08
ligand_Maybridge_HitDiscoverCmpd27221_reduced,10,-11.13,7.63
ligand_Maybridge_HitDiscoverCmpd27222_reduced,10,-8.30,6.42
ligand_Maybridge_HitDiscoverCmpd27223_reduced,10,-10.93,8.17
ligand_Maybridge_HitDiscoverCmpd27224_reduced,10,-10.05,6.60
ligand_Maybridge_HitDiscoverCmpd27225_reduced,10,-9.82,7.51
ligand_Maybridge_HitDiscoverCmpd27226_reduced,10,-9.81,6.35
ligand_Maybridge_HitDiscoverCmpd27227_reduced,10,-10.24,7.53
ligand_Maybridge_HitDiscoverCmpd27228_reduced,10,-10.94,8.02
ligand_Maybridge_HitDiscoverCmpd27229_reduced,10,-11.35,7.88
ligand_Maybridge_HitDiscoverCmpd2722_reduced,10,-8.65,6.75
ligand_Maybridge_HitDiscoverCmpd27230_reduced,10,-11.53,7.23
ligand_Maybridge_HitDiscoverCmpd27231_reduced,10,-9.84,6.37
ligand_Maybridge_HitDiscoverCmpd27232_reduced,10,-8.83,6.54
ligand_Maybridge_HitDiscoverCmpd27233_reduced,10,-8.69,6.39
ligand_Maybridge_HitDiscoverCmpd27234_reduced,10,-9.00,7.05
ligand_Maybridge_HitDiscoverCmpd27235_reduced,10,-9.74,6.57
ligand_Maybridge_HitDiscoverCmpd27236_reduced,10,-11.01,6.92
ligand_Maybridge_HitDiscoverCmpd27237_reduced,10,-11.50,8.20
ligand_Maybridge_HitDiscoverCmpd27238_reduced,10,-12.26,8.23
ligand_Maybridge_HitDiscoverCmpd27239_reduced,10,-12.46,8.34
ligand_Maybridge_HitDiscoverCmpd2723_reduced,10,-11.35,8.08
ligand_Maybridge_HitDiscoverCmpd27240_reduced,10,-10.61,6.53
ligand_Maybridge_HitDiscoverCmpd27241_reduced,10,-9.72,6.47
ligand_Maybridge_HitDiscoverCmpd27242_reduced,10,-10.16,7.16
ligand_Maybridge_HitDiscoverCmpd27243_reduced,10,-9.88,7.27
ligand_Maybridge_HitDiscoverCmpd27244_reduced,10,-9.81,7.53
ligand_Maybridge_HitDiscoverCmpd27245_reduced,10,-6.89,5.50
ligand_Maybridge_HitDiscoverCmpd27246_reduced,10,-8.34,7.22
ligand_Maybridge_HitDiscoverCmpd27247_reduced,10,-9.30,7.02
ligand_Maybridge_HitDiscoverCmpd27248_reduced,10,-9.56,7.02
ligand_Maybridge_HitDiscoverCmpd27249_reduced,10,-10.28,7.85
ligand_Maybridge_HitDiscoverCmpd2724_reduced,10,-9.77,7.02
ligand_Maybridge_HitDiscoverCmpd27250_reduced,10,-12.47,7.90
ligand_Maybridge_HitDiscoverCmpd27251_reduced,10,-10.31,7.59
ligand_Maybridge_HitDiscoverCmpd27252_reduced,10,-9.19,6.62
ligand_Maybridge_HitDiscoverCmpd27253_reduced,10,-8.39,7.55
ligand_Maybridge_HitDiscoverCmpd27254_reduced,10,-7.49,7.35
ligand_Maybridge_HitDiscoverCmpd27255_reduced,10,-8.12,7.96
ligand_Maybridge_HitDiscoverCmpd27256_reduced,10,-4.97,7.85
ligand_Maybridge_HitDiscoverCmpd27257_reduced,10,-7.76,5.88
ligand_Maybridge_HitDiscoverCmpd27258_reduced,10,-9.32,6.75
ligand_Maybridge_HitDiscoverCmpd27259_reduced,10,-8.90,8.22
ligand_Maybridge_HitDiscoverCmpd2725_reduced,10,-9.86,6.90
ligand_Maybridge_HitDiscoverCmpd27260_reduced,10,-10.91,6.26
ligand_Maybridge_HitDiscoverCmpd27261_reduced,0
ligand_Maybridge_HitDiscoverCmpd27262_reduced,10,-7.19,7.59
ligand_Maybridge_HitDiscoverCmpd27263_reduced,10,-7.46,7.30
ligand_Maybridge_HitDiscoverCmpd27264_reduced,10,-10.25,7.28
ligand_Maybridge_HitDiscoverCmpd27265_reduced,10,-9.90,7.87
ligand_Maybridge_HitDiscoverCmpd27266_reduced,10,-4.58,6.76
ligand_Maybridge_HitDiscoverCmpd27267_reduced,10,-10.63,6.59
ligand_Maybridge_HitDiscoverCmpd27268_reduced,10,-7.80,5.61
ligand_Maybridge_HitDiscoverCmpd27269_reduced,10,-10.38,7.76
ligand_Maybridge_HitDiscoverCmpd2726_reduced,10,-10.76,7.13
ligand_Maybridge_HitDiscoverCmpd27270_reduced,0
ligand_Maybridge_HitDiscoverCmpd27271_reduced,10,-7.80,7.58
ligand_Maybridge_HitDiscoverCmpd27272_reduced,10,-8.17,7.87
ligand_Maybridge_HitDiscoverCmpd27273_reduced,10,-9.17,7.35
ligand_Maybridge_HitDiscoverCmpd27274_reduced,10,-10.78,7.12
ligand_Maybridge_HitDiscoverCmpd27275_reduced,10,-8.90,7.71
ligand_Maybridge_HitDiscoverCmpd27276_reduced,10,-6.67,6.94
ligand_Maybridge_HitDiscoverCmpd27277_reduced,10,-9.37,6.83
ligand_Maybridge_HitDiscoverCmpd27278_reduced,10,-7.81,5.66
ligand_Maybridge_HitDiscoverCmpd27279_reduced,10,-7.33,5.53
ligand_Maybridge_HitDiscoverCmpd2727_reduced,10,-8.78,6.46
ligand_Maybridge_HitDiscoverCmpd27280_reduced,0
ligand_Maybridge_HitDiscoverCmpd27281_reduced,10,-7.95,7.79
ligand_Maybridge_HitDiscoverCmpd27282_reduced,10,-8.89,7.50
ligand_Maybridge_HitDiscoverCmpd27283_reduced,10,-9.42,6.03
ligand_Maybridge_HitDiscoverCmpd27284_reduced,10,-9.88,6.88
ligand_Maybridge_HitDiscoverCmpd27285_reduced,10,-6.42,7.50
ligand_Maybridge_HitDiscoverCmpd27286_reduced,10,-7.86,6.02
ligand_Maybridge_HitDiscoverCmpd27287_reduced,10,-7.15,5.20
ligand_Maybridge_HitDiscoverCmpd27288_reduced,10,-7.91,6.21
ligand_Maybridge_HitDiscoverCmpd27289_reduced,10,-11.05,7.88
ligand_Maybridge_HitDiscoverCmpd2728_reduced,10,-10.35,7.00
ligand_Maybridge_HitDiscoverCmpd27290_reduced,10,-8.50,7.98
ligand_Maybridge_HitDiscoverCmpd27291_reduced,10,-7.33,7.55
ligand_Maybridge_HitDiscoverCmpd27292_reduced,10,-10.06,6.62
ligand_Maybridge_HitDiscoverCmpd27293_reduced,10,-6.76,7.52
ligand_Maybridge_HitDiscoverCmpd27294_reduced,10,-8.55,7.57
ligand_Maybridge_HitDiscoverCmpd27295_reduced,10,-7.26,7.74
ligand_Maybridge_HitDiscoverCmpd27296_reduced,10,-5.67,5.26
ligand_Maybridge_HitDiscoverCmpd27297_reduced,10,-6.30,5.45
ligand_Maybridge_HitDiscoverCmpd27298_reduced,10,-7.86,6.18
ligand_Maybridge_HitDiscoverCmpd27299_reduced,10,-9.46,7.99
ligand_Maybridge_HitDiscoverCmpd2729_reduced,10,-9.66,6.60
ligand_Maybridge_HitDiscoverCmpd272_reduced,10,-9.91,7.54
