Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd50679_reduced,10,-12.72,8.94
ligand_Maybridge_HitDiscoverCmpd5067_reduced,10,-9.14,6.38
ligand_Maybridge_HitDiscoverCmpd50680_reduced,10,-9.59,6.25
ligand_Maybridge_HitDiscoverCmpd50681_reduced,10,-11.20,8.13
ligand_Maybridge_HitDiscoverCmpd50682_reduced,10,-10.24,7.92
ligand_Maybridge_HitDiscoverCmpd50683_reduced,10,-11.75,8.56
ligand_Maybridge_HitDiscoverCmpd50684_reduced,10,-7.32,6.02
ligand_Maybridge_HitDiscoverCmpd50685_reduced,10,-8.16,6.13
ligand_Maybridge_HitDiscoverCmpd50686_reduced,10,-8.31,6.25
ligand_Maybridge_HitDiscoverCmpd50687_reduced,10,-8.61,6.11
ligand_Maybridge_HitDiscoverCmpd50688_reduced,10,-11.18,7.26
ligand_Maybridge_HitDiscoverCmpd50689_reduced,10,-12.52,8.23
ligand_Maybridge_HitDiscoverCmpd5068_reduced,10,-10.61,7.73
ligand_Maybridge_HitDiscoverCmpd50690_reduced,10,-12.61,7.83
ligand_Maybridge_HitDiscoverCmpd50691_reduced,10,-11.27,7.83
ligand_Maybridge_HitDiscoverCmpd50692_reduced,10,-9.98,7.96
ligand_Maybridge_HitDiscoverCmpd50693_reduced,10,-10.64,7.50
ligand_Maybridge_HitDiscoverCmpd50694_reduced,10,-7.59,5.70
ligand_Maybridge_HitDiscoverCmpd50695_reduced,10,-8.08,6.23
ligand_Maybridge_HitDiscoverCmpd50696_reduced,10,-8.19,5.94
ligand_Maybridge_HitDiscoverCmpd50697_reduced,10,-8.49,5.98
ligand_Maybridge_HitDiscoverCmpd50698_reduced,10,-11.83,7.43
ligand_Maybridge_HitDiscoverCmpd50699_reduced,10,-12.24,8.14
ligand_Maybridge_HitDiscoverCmpd5069_reduced,10,-7.68,7.07
ligand_Maybridge_HitDiscoverCmpd506_reduced,10,-8.88,6.11
ligand_Maybridge_HitDiscoverCmpd50700_reduced,10,-12.48,7.83
ligand_Maybridge_HitDiscoverCmpd50701_reduced,10,-11.70,7.86
ligand_Maybridge_HitDiscoverCmpd50702_reduced,10,-9.80,8.39
ligand_Maybridge_HitDiscoverCmpd50703_reduced,10,-7.27,6.12
ligand_Maybridge_HitDiscoverCmpd50704_reduced,10,-7.35,5.73
ligand_Maybridge_HitDiscoverCmpd50705_reduced,10,-7.01,6.03
ligand_Maybridge_HitDiscoverCmpd50706_reduced,10,-8.97,5.84
ligand_Maybridge_HitDiscoverCmpd50707_reduced,10,-8.78,5.96
ligand_Maybridge_HitDiscoverCmpd50708_reduced,10,-12.11,7.63
ligand_Maybridge_HitDiscoverCmpd50709_reduced,10,-12.61,8.00
ligand_Maybridge_HitDiscoverCmpd5070_reduced,10,-8.60,6.43
ligand_Maybridge_HitDiscoverCmpd50710_reduced,10,-11.73,8.06
ligand_Maybridge_HitDiscoverCmpd50711_reduced,10,-10.16,7.32
ligand_Maybridge_HitDiscoverCmpd50712_reduced,10,-10.54,7.47
ligand_Maybridge_HitDiscoverCmpd50713_reduced,10,-7.34,6.17
ligand_Maybridge_HitDiscoverCmpd50714_reduced,10,-5.50,5.26
ligand_Maybridge_HitDiscoverCmpd50715_reduced,10,-7.49,5.88
ligand_Maybridge_HitDiscoverCmpd50716_reduced,10,-9.70,6.63
ligand_Maybridge_HitDiscoverCmpd50717_reduced,10,-7.80,5.78
ligand_Maybridge_HitDiscoverCmpd50718_reduced,10,-11.85,7.73
ligand_Maybridge_HitDiscoverCmpd50719_reduced,10,-11.63,7.18
ligand_Maybridge_HitDiscoverCmpd5071_reduced,10,-12.06,7.55
ligand_Maybridge_HitDiscoverCmpd50720_reduced,10,-11.81,8.83
ligand_Maybridge_HitDiscoverCmpd50721_reduced,10,-10.23,7.23
ligand_Maybridge_HitDiscoverCmpd50722_reduced,10,-9.65,7.21
ligand_Maybridge_HitDiscoverCmpd50723_reduced,10,-8.26,6.01
ligand_Maybridge_HitDiscoverCmpd50724_reduced,10,-8.14,6.00
ligand_Maybridge_HitDiscoverCmpd50725_reduced,10,-7.16,5.86
ligand_Maybridge_HitDiscoverCmpd50726_reduced,10,-9.00,6.17
ligand_Maybridge_HitDiscoverCmpd50727_reduced,10,-8.18,6.07
ligand_Maybridge_HitDiscoverCmpd50728_reduced,10,-11.85,7.58
ligand_Maybridge_HitDiscoverCmpd50729_reduced,10,-11.60,7.80
ligand_Maybridge_HitDiscoverCmpd5072_reduced,10,-6.81,6.49
ligand_Maybridge_HitDiscoverCmpd50730_reduced,10,-12.53,8.31
ligand_Maybridge_HitDiscoverCmpd50731_reduced,10,-9.93,7.02
ligand_Maybridge_HitDiscoverCmpd50732_reduced,10,-8.81,6.74
ligand_Maybridge_HitDiscoverCmpd50733_reduced,10,-8.13,6.11
ligand_Maybridge_HitDiscoverCmpd50734_reduced,10,-7.71,6.15
ligand_Maybridge_HitDiscoverCmpd50735_reduced,10,-7.89,6.04
ligand_Maybridge_HitDiscoverCmpd50736_reduced,10,-8.90,5.85
ligand_Maybridge_HitDiscoverCmpd50737_reduced,10,-8.18,6.00
ligand_Maybridge_HitDiscoverCmpd50738_reduced,10,-8.63,5.84
ligand_Maybridge_HitDiscoverCmpd50739_reduced,10,-10.44,7.00
ligand_Maybridge_HitDiscoverCmpd5073_reduced,10,-8.20,6.23
ligand_Maybridge_HitDiscoverCmpd50740_reduced,10,-9.71,6.39
ligand_Maybridge_HitDiscoverCmpd50741_reduced,10,-8.45,5.60
ligand_Maybridge_HitDiscoverCmpd50742_reduced,10,-9.22,6.29
ligand_Maybridge_HitDiscoverCmpd50743_reduced,10,-7.77,6.13
ligand_Maybridge_HitDiscoverCmpd50744_reduced,10,-11.43,6.81
ligand_Maybridge_HitDiscoverCmpd50745_reduced,10,-7.50,5.82
ligand_Maybridge_HitDiscoverCmpd50746_reduced,10,-9.49,6.71
ligand_Maybridge_HitDiscoverCmpd50747_reduced,10,-9.75,6.83
ligand_Maybridge_HitDiscoverCmpd50748_reduced,10,-10.23,6.44
ligand_Maybridge_HitDiscoverCmpd50749_reduced,10,-10.66,7.18
ligand_Maybridge_HitDiscoverCmpd50750_reduced,10,-11.37,6.27
ligand_Maybridge_HitDiscoverCmpd50751_reduced,10,-10.51,7.25
ligand_Maybridge_HitDiscoverCmpd50752_reduced,10,-9.85,6.92
ligand_Maybridge_HitDiscoverCmpd50753_reduced,10,-8.35,6.13
ligand_Maybridge_HitDiscoverCmpd50754_reduced,10,-10.11,6.55
ligand_Maybridge_HitDiscoverCmpd50755_reduced,10,-8.75,6.00
ligand_Maybridge_HitDiscoverCmpd50756_reduced,10,-10.70,7.05
ligand_Maybridge_HitDiscoverCmpd50757_reduced,10,-10.93,7.15
ligand_Maybridge_HitDiscoverCmpd50758_reduced,10,-10.35,6.86
ligand_Maybridge_HitDiscoverCmpd50759_reduced,10,-7.57,5.87
ligand_Maybridge_HitDiscoverCmpd5075_reduced,10,-10.94,7.71
ligand_Maybridge_HitDiscoverCmpd50760_reduced,10,-8.34,6.21
ligand_Maybridge_HitDiscoverCmpd50761_reduced,10,-6.49,5.34
ligand_Maybridge_HitDiscoverCmpd50762_reduced,10,-10.79,6.78
ligand_Maybridge_HitDiscoverCmpd50763_reduced,10,-8.33,6.23
ligand_Maybridge_HitDiscoverCmpd50764_reduced,10,-10.32,6.77
ligand_Maybridge_HitDiscoverCmpd50765_reduced,10,-8.71,6.69
ligand_Maybridge_HitDiscoverCmpd50766_reduced,10,-8.52,6.63
ligand_Maybridge_HitDiscoverCmpd50767_reduced,10,-10.76,7.43
ligand_Maybridge_HitDiscoverCmpd50768_reduced,10,-10.15,6.43
ligand_Maybridge_HitDiscoverCmpd50769_reduced,10,-8.73,5.72
ligand_Maybridge_HitDiscoverCmpd5076_reduced,10,-7.64,6.95
ligand_Maybridge_HitDiscoverCmpd50770_reduced,10,-7.60,5.94
ligand_Maybridge_HitDiscoverCmpd50771_reduced,10,-5.70,5.16
ligand_Maybridge_HitDiscoverCmpd50772_reduced,10,-8.12,5.81
ligand_Maybridge_HitDiscoverCmpd50773_reduced,10,-6.85,5.91
ligand_Maybridge_HitDiscoverCmpd50774_reduced,10,-9.91,6.53
ligand_Maybridge_HitDiscoverCmpd50775_reduced,10,-8.97,6.53
ligand_Maybridge_HitDiscoverCmpd50776_reduced,10,-9.35,6.47
ligand_Maybridge_HitDiscoverCmpd50777_reduced,10,-8.80,6.76
ligand_Maybridge_HitDiscoverCmpd50778_reduced,10,-9.09,6.82
ligand_Maybridge_HitDiscoverCmpd50779_reduced,10,-8.37,6.22
ligand_Maybridge_HitDiscoverCmpd5077_reduced,10,-8.40,6.34
ligand_Maybridge_HitDiscoverCmpd50780_reduced,10,-7.78,6.00
ligand_Maybridge_HitDiscoverCmpd50781_reduced,10,-6.57,5.47
ligand_Maybridge_HitDiscoverCmpd50782_reduced,10,-8.82,6.03
ligand_Maybridge_HitDiscoverCmpd50783_reduced,10,-7.65,6.16
ligand_Maybridge_HitDiscoverCmpd50784_reduced,10,-10.89,6.63
ligand_Maybridge_HitDiscoverCmpd50785_reduced,10,-10.18,7.85
ligand_Maybridge_HitDiscoverCmpd50786_reduced,10,-8.87,6.08
ligand_Maybridge_HitDiscoverCmpd50787_reduced,10,-11.46,7.45
ligand_Maybridge_HitDiscoverCmpd50788_reduced,10,-12.02,7.17
ligand_Maybridge_HitDiscoverCmpd50789_reduced,10,-10.18,6.74
ligand_Maybridge_HitDiscoverCmpd5078_reduced,10,-9.15,7.15
ligand_Maybridge_HitDiscoverCmpd50790_reduced,10,-9.21,5.94
ligand_Maybridge_HitDiscoverCmpd50791_reduced,10,-8.85,7.29
ligand_Maybridge_HitDiscoverCmpd50792_reduced,10,-8.12,5.87
ligand_Maybridge_HitDiscoverCmpd50793_reduced,10,-8.21,5.68
ligand_Maybridge_HitDiscoverCmpd50794_reduced,10,-8.40,6.26
ligand_Maybridge_HitDiscoverCmpd50795_reduced,10,-11.58,8.13
ligand_Maybridge_HitDiscoverCmpd50796_reduced,10,-9.88,6.32
ligand_Maybridge_HitDiscoverCmpd50797_reduced,10,-5.43,4.86
ligand_Maybridge_HitDiscoverCmpd50798_reduced,10,-12.01,6.53
ligand_Maybridge_HitDiscoverCmpd50799_reduced,10,-6.93,5.27
ligand_Maybridge_HitDiscoverCmpd5079_reduced,10,-7.66,6.96
ligand_Maybridge_HitDiscoverCmpd507_reduced,10,-8.96,6.16
ligand_Maybridge_HitDiscoverCmpd50800_reduced,10,-7.61,5.90
ligand_Maybridge_HitDiscoverCmpd50801_reduced,10,-8.60,5.78
ligand_Maybridge_HitDiscoverCmpd50802_reduced,10,-8.87,6.46
ligand_Maybridge_HitDiscoverCmpd50803_reduced,10,-8.07,6.04
ligand_Maybridge_HitDiscoverCmpd50804_reduced,10,-8.90,6.86
ligand_Maybridge_HitDiscoverCmpd50805_reduced,10,-10.45,8.21
ligand_Maybridge_HitDiscoverCmpd50806_reduced,10,-6.98,5.57
ligand_Maybridge_HitDiscoverCmpd50807_reduced,10,-7.36,5.27
ligand_Maybridge_HitDiscoverCmpd50808_reduced,10,-7.75,5.86
ligand_Maybridge_HitDiscoverCmpd50809_reduced,10,-8.08,5.71
ligand_Maybridge_HitDiscoverCmpd5080_reduced,10,-7.32,6.65
ligand_Maybridge_HitDiscoverCmpd50810_reduced,10,-10.64,6.33
ligand_Maybridge_HitDiscoverCmpd50811_reduced,10,-8.46,6.51
ligand_Maybridge_HitDiscoverCmpd50812_reduced,10,-8.35,6.20
ligand_Maybridge_HitDiscoverCmpd50813_reduced,10,-9.79,6.54
ligand_Maybridge_HitDiscoverCmpd50814_reduced,10,-8.63,6.31
ligand_Maybridge_HitDiscoverCmpd50815_reduced,10,-9.91,6.98
ligand_Maybridge_HitDiscoverCmpd50816_reduced,10,-7.82,5.54
ligand_Maybridge_HitDiscoverCmpd50817_reduced,10,-6.29,4.82
ligand_Maybridge_HitDiscoverCmpd50818_reduced,10,-6.15,6.04
ligand_Maybridge_HitDiscoverCmpd5081_reduced,10,-12.04,7.05
ligand_Maybridge_HitDiscoverCmpd50820_reduced,10,-8.63,6.63
ligand_Maybridge_HitDiscoverCmpd50821_reduced,10,-10.58,7.51
ligand_Maybridge_HitDiscoverCmpd50822_reduced,10,-10.74,7.61
ligand_Maybridge_HitDiscoverCmpd50823_reduced,10,-9.90,6.19
ligand_Maybridge_HitDiscoverCmpd50824_reduced,10,-7.34,5.55
ligand_Maybridge_HitDiscoverCmpd50825_reduced,10,-8.60,5.97
ligand_Maybridge_HitDiscoverCmpd50826_reduced,10,-9.05,5.91
ligand_Maybridge_HitDiscoverCmpd50827_reduced,10,-10.51,6.62
ligand_Maybridge_HitDiscoverCmpd50828_reduced,10,-10.21,7.58
ligand_Maybridge_HitDiscoverCmpd50829_reduced,10,-10.16,7.34
ligand_Maybridge_HitDiscoverCmpd5082_reduced,10,-10.08,8.11
ligand_Maybridge_HitDiscoverCmpd50830_reduced,10,-10.70,7.43
ligand_Maybridge_HitDiscoverCmpd50831_reduced,10,-8.40,6.33
ligand_Maybridge_HitDiscoverCmpd50832_reduced,10,-12.60,7.33
ligand_Maybridge_HitDiscoverCmpd50833_reduced,10,-9.22,7.76
ligand_Maybridge_HitDiscoverCmpd50834_reduced,10,4.73,8.30
ligand_Maybridge_HitDiscoverCmpd50835_reduced,10,-10.54,6.57
ligand_Maybridge_HitDiscoverCmpd50836_reduced,10,-8.73,6.54
ligand_Maybridge_HitDiscoverCmpd50837_reduced,10,-9.58,7.08
ligand_Maybridge_HitDiscoverCmpd50838_reduced,10,-8.20,6.86
ligand_Maybridge_HitDiscoverCmpd50839_reduced,10,-7.02,5.53
ligand_Maybridge_HitDiscoverCmpd5083_reduced,10,-11.39,7.97
ligand_Maybridge_HitDiscoverCmpd50840_reduced,10,-9.87,5.95
ligand_Maybridge_HitDiscoverCmpd50841_reduced,10,-8.38,6.59
ligand_Maybridge_HitDiscoverCmpd50842_reduced,10,-12.30,7.91
ligand_Maybridge_HitDiscoverCmpd50843_reduced,10,-8.10,5.67
ligand_Maybridge_HitDiscoverCmpd50844_reduced,10,-9.28,6.14
ligand_Maybridge_HitDiscoverCmpd50845_reduced,10,-7.24,4.78
ligand_Maybridge_HitDiscoverCmpd50846_reduced,10,-8.87,6.51
ligand_Maybridge_HitDiscoverCmpd50847_reduced,10,-9.42,6.43
ligand_Maybridge_HitDiscoverCmpd50848_reduced,10,-7.65,7.37
ligand_Maybridge_HitDiscoverCmpd50849_reduced,10,-7.38,5.72
ligand_Maybridge_HitDiscoverCmpd5084_reduced,10,-8.20,6.04
ligand_Maybridge_HitDiscoverCmpd50850_reduced,10,-9.84,6.68
ligand_Maybridge_HitDiscoverCmpd50852_reduced,10,-8.51,5.95
ligand_Maybridge_HitDiscoverCmpd50853_reduced,10,-11.67,7.18
ligand_Maybridge_HitDiscoverCmpd50854_reduced,10,-10.79,7.58
ligand_Maybridge_HitDiscoverCmpd50855_reduced,10,-8.21,5.76
ligand_Maybridge_HitDiscoverCmpd50856_reduced,10,-8.58,6.48
ligand_Maybridge_HitDiscoverCmpd50857_reduced,10,-7.75,7.73
ligand_Maybridge_HitDiscoverCmpd50858_reduced,10,-7.25,6.78
ligand_Maybridge_HitDiscoverCmpd50859_reduced,10,-8.97,6.50
ligand_Maybridge_HitDiscoverCmpd5085_reduced,10,-13.21,8.10
ligand_Maybridge_HitDiscoverCmpd50860_reduced,10,-9.15,7.26
ligand_Maybridge_HitDiscoverCmpd50861_reduced,10,-10.58,6.57
ligand_Maybridge_HitDiscoverCmpd50862_reduced,10,-8.39,5.98
ligand_Maybridge_HitDiscoverCmpd50863_reduced,10,-11.98,6.78
ligand_Maybridge_HitDiscoverCmpd50864_reduced,10,-11.23,6.64
ligand_Maybridge_HitDiscoverCmpd50865_reduced,10,-8.59,6.33
ligand_Maybridge_HitDiscoverCmpd50866_reduced,10,-8.53,6.46
ligand_Maybridge_HitDiscoverCmpd50867_reduced,10,-12.01,8.18
ligand_Maybridge_HitDiscoverCmpd50868_reduced,10,-6.08,5.61
ligand_Maybridge_HitDiscoverCmpd50869_reduced,10,-8.66,6.14
ligand_Maybridge_HitDiscoverCmpd5086_reduced,10,-11.24,7.17
ligand_Maybridge_HitDiscoverCmpd50870_reduced,10,-8.76,7.35
ligand_Maybridge_HitDiscoverCmpd50872_reduced,10,-7.19,4.65
ligand_Maybridge_HitDiscoverCmpd50873_reduced,10,-6.92,5.83
ligand_Maybridge_HitDiscoverCmpd50874_reduced,10,-8.98,6.92
ligand_Maybridge_HitDiscoverCmpd50875_reduced,10,-7.77,5.15
ligand_Maybridge_HitDiscoverCmpd50876_reduced,10,-8.80,6.45
ligand_Maybridge_HitDiscoverCmpd50877_reduced,10,-9.64,7.99
ligand_Maybridge_HitDiscoverCmpd50878_reduced,10,-8.53,6.65
ligand_Maybridge_HitDiscoverCmpd50879_reduced,10,-7.29,5.59
ligand_Maybridge_HitDiscoverCmpd5087_reduced,10,-13.85,7.81
ligand_Maybridge_HitDiscoverCmpd50880_reduced,10,-9.32,7.13
ligand_Maybridge_HitDiscoverCmpd50882_reduced,10,-7.48,5.67
ligand_Maybridge_HitDiscoverCmpd50883_reduced,10,-9.23,6.66
ligand_Maybridge_HitDiscoverCmpd50884_reduced,10,-9.56,6.43
ligand_Maybridge_HitDiscoverCmpd50885_reduced,10,-10.97,7.12
ligand_Maybridge_HitDiscoverCmpd50886_reduced,10,-8.74,6.48
ligand_Maybridge_HitDiscoverCmpd50887_reduced,10,-7.37,5.35
ligand_Maybridge_HitDiscoverCmpd50888_reduced,10,-8.42,6.71
ligand_Maybridge_HitDiscoverCmpd50889_reduced,10,-8.03,5.63
ligand_Maybridge_HitDiscoverCmpd5088_reduced,10,-10.31,7.28
ligand_Maybridge_HitDiscoverCmpd50890_reduced,10,-8.30,5.67
ligand_Maybridge_HitDiscoverCmpd50891_reduced,10,-10.36,7.55
ligand_Maybridge_HitDiscoverCmpd50892_reduced,10,-7.21,5.61
ligand_Maybridge_HitDiscoverCmpd50893_reduced,10,-9.62,6.65
ligand_Maybridge_HitDiscoverCmpd50894_reduced,10,-6.85,5.59
ligand_Maybridge_HitDiscoverCmpd50895_reduced,10,-8.44,5.89
ligand_Maybridge_HitDiscoverCmpd50896_reduced,10,-9.42,6.39
ligand_Maybridge_HitDiscoverCmpd50897_reduced,10,-8.73,6.37
ligand_Maybridge_HitDiscoverCmpd50898_reduced,10,-9.46,6.12
ligand_Maybridge_HitDiscoverCmpd50899_reduced,10,-7.87,5.54
ligand_Maybridge_HitDiscoverCmpd5089_reduced,10,-10.97,7.03
ligand_Maybridge_HitDiscoverCmpd508_reduced,10,-11.49,7.20
ligand_Maybridge_HitDiscoverCmpd50900_reduced,10,-7.84,5.70
ligand_Maybridge_HitDiscoverCmpd50901_reduced,10,-10.27,7.19
ligand_Maybridge_HitDiscoverCmpd50902_reduced,10,-9.35,6.89
ligand_Maybridge_HitDiscoverCmpd50903_reduced,10,-9.31,6.49
ligand_Maybridge_HitDiscoverCmpd50904_reduced,10,-9.42,6.46
ligand_Maybridge_HitDiscoverCmpd50905_reduced,10,-7.37,7.77
ligand_Maybridge_HitDiscoverCmpd50906_reduced,10,-8.18,5.83
ligand_Maybridge_HitDiscoverCmpd50907_reduced,10,-7.85,5.62
ligand_Maybridge_HitDiscoverCmpd50908_reduced,10,-7.69,5.64
ligand_Maybridge_HitDiscoverCmpd50909_reduced,10,-8.10,5.76
ligand_Maybridge_HitDiscoverCmpd5090_reduced,10,-10.36,8.07
ligand_Maybridge_HitDiscoverCmpd50910_reduced,10,-10.09,7.02
ligand_Maybridge_HitDiscoverCmpd50911_reduced,10,-7.86,6.76
ligand_Maybridge_HitDiscoverCmpd50912_reduced,10,-10.41,6.62
ligand_Maybridge_HitDiscoverCmpd50913_reduced,10,-9.34,5.81
ligand_Maybridge_HitDiscoverCmpd50914_reduced,10,-7.90,5.55
ligand_Maybridge_HitDiscoverCmpd50915_reduced,10,-6.27,4.75
ligand_Maybridge_HitDiscoverCmpd50916_reduced,10,-8.72,6.32
ligand_Maybridge_HitDiscoverCmpd50917_reduced,10,-9.45,6.41
ligand_Maybridge_HitDiscoverCmpd50918_reduced,10,-8.90,5.73
ligand_Maybridge_HitDiscoverCmpd50919_reduced,10,-7.73,6.75
ligand_Maybridge_HitDiscoverCmpd5091_reduced,10,-11.57,6.98
ligand_Maybridge_HitDiscoverCmpd50920_reduced,10,-10.44,7.12
ligand_Maybridge_HitDiscoverCmpd50921_reduced,10,-7.99,7.00
ligand_Maybridge_HitDiscoverCmpd50922_reduced,10,-9.85,7.17
ligand_Maybridge_HitDiscoverCmpd50923_reduced,10,-12.22,6.99
ligand_Maybridge_HitDiscoverCmpd50924_reduced,10,-9.37,6.98
ligand_Maybridge_HitDiscoverCmpd50925_reduced,10,-10.42,6.79
ligand_Maybridge_HitDiscoverCmpd50926_reduced,10,-8.00,5.83
ligand_Maybridge_HitDiscoverCmpd50927_reduced,10,-8.96,6.29
ligand_Maybridge_HitDiscoverCmpd50928_reduced,10,-7.53,5.93
ligand_Maybridge_HitDiscoverCmpd50929_reduced,10,-9.32,7.07
ligand_Maybridge_HitDiscoverCmpd5092_reduced,10,-10.90,8.00
ligand_Maybridge_HitDiscoverCmpd50930_reduced,10,-6.93,5.87
ligand_Maybridge_HitDiscoverCmpd50931_reduced,10,-9.23,7.00
ligand_Maybridge_HitDiscoverCmpd50932_reduced,10,-8.54,6.15
ligand_Maybridge_HitDiscoverCmpd50933_reduced,10,-9.84,6.15
ligand_Maybridge_HitDiscoverCmpd50934_reduced,10,-10.50,7.37
ligand_Maybridge_HitDiscoverCmpd50935_reduced,10,-8.61,7.94
ligand_Maybridge_HitDiscoverCmpd50936_reduced,10,-7.26,5.10
ligand_Maybridge_HitDiscoverCmpd50937_reduced,10,-7.49,5.53
ligand_Maybridge_HitDiscoverCmpd50938_reduced,10,-7.85,5.87
ligand_Maybridge_HitDiscoverCmpd50939_reduced,10,-8.18,7.03
ligand_Maybridge_HitDiscoverCmpd5093_reduced,10,-8.32,5.88
ligand_Maybridge_HitDiscoverCmpd50940_reduced,10,-8.31,5.97
ligand_Maybridge_HitDiscoverCmpd50941_reduced,10,-5.55,5.28
ligand_Maybridge_HitDiscoverCmpd50942_reduced,10,-9.02,6.68
ligand_Maybridge_HitDiscoverCmpd50943_reduced,10,-7.96,7.11
ligand_Maybridge_HitDiscoverCmpd50944_reduced,10,-8.23,5.68
ligand_Maybridge_HitDiscoverCmpd50945_reduced,10,-10.41,7.03
ligand_Maybridge_HitDiscoverCmpd50946_reduced,10,-7.85,5.29
ligand_Maybridge_HitDiscoverCmpd50947_reduced,10,-9.81,6.73
ligand_Maybridge_HitDiscoverCmpd50948_reduced,10,-7.74,5.79
ligand_Maybridge_HitDiscoverCmpd50949_reduced,10,-8.07,6.56
ligand_Maybridge_HitDiscoverCmpd5094_reduced,10,-8.75,6.50
ligand_Maybridge_HitDiscoverCmpd50950_reduced,10,-7.58,5.77
ligand_Maybridge_HitDiscoverCmpd50951_reduced,10,-9.17,6.94
ligand_Maybridge_HitDiscoverCmpd50952_reduced,10,-10.00,7.22
ligand_Maybridge_HitDiscoverCmpd50953_reduced,10,-12.36,6.77
ligand_Maybridge_HitDiscoverCmpd50954_reduced,10,-11.25,7.67
ligand_Maybridge_HitDiscoverCmpd50955_reduced,10,-7.99,7.99
ligand_Maybridge_HitDiscoverCmpd50956_reduced,10,-9.85,6.60
ligand_Maybridge_HitDiscoverCmpd50957_reduced,10,-8.34,5.93
ligand_Maybridge_HitDiscoverCmpd50958_reduced,10,-10.49,6.55
ligand_Maybridge_HitDiscoverCmpd50959_reduced,10,-7.59,6.49
ligand_Maybridge_HitDiscoverCmpd5095_reduced,10,-13.94,7.96
ligand_Maybridge_HitDiscoverCmpd50960_reduced,10,-7.41,5.89
ligand_Maybridge_HitDiscoverCmpd50961_reduced,10,-10.70,7.01
ligand_Maybridge_HitDiscoverCmpd50962_reduced,10,-8.93,7.36
ligand_Maybridge_HitDiscoverCmpd50963_reduced,10,-8.76,6.89
ligand_Maybridge_HitDiscoverCmpd50964_reduced,10,-10.50,7.03
ligand_Maybridge_HitDiscoverCmpd50965_reduced,10,-11.13,7.01
ligand_Maybridge_HitDiscoverCmpd50966_reduced,10,-9.79,7.16
ligand_Maybridge_HitDiscoverCmpd50967_reduced,10,-7.83,5.91
ligand_Maybridge_HitDiscoverCmpd50968_reduced,10,-10.02,6.78
ligand_Maybridge_HitDiscoverCmpd50969_reduced,10,-11.13,8.04
ligand_Maybridge_HitDiscoverCmpd5096_reduced,10,-9.23,7.08
ligand_Maybridge_HitDiscoverCmpd50970_reduced,10,-11.29,6.39
ligand_Maybridge_HitDiscoverCmpd50971_reduced,10,-8.06,5.71
ligand_Maybridge_HitDiscoverCmpd50972_reduced,10,-9.30,5.94
ligand_Maybridge_HitDiscoverCmpd50973_reduced,10,-6.69,5.07
ligand_Maybridge_HitDiscoverCmpd50975_reduced,10,-8.48,7.91
ligand_Maybridge_HitDiscoverCmpd50976_reduced,10,-9.89,6.75
ligand_Maybridge_HitDiscoverCmpd50977_reduced,10,-7.68,6.13
ligand_Maybridge_HitDiscoverCmpd50978_reduced,10,-8.17,6.09
ligand_Maybridge_HitDiscoverCmpd50979_reduced,10,-9.19,6.07
ligand_Maybridge_HitDiscoverCmpd5097_reduced,10,-9.88,7.56
ligand_Maybridge_HitDiscoverCmpd50980_reduced,10,-7.20,5.10
ligand_Maybridge_HitDiscoverCmpd50981_reduced,10,-7.39,5.62
ligand_Maybridge_HitDiscoverCmpd50982_reduced,10,-9.75,6.61
ligand_Maybridge_HitDiscoverCmpd50983_reduced,10,-7.25,6.09
ligand_Maybridge_HitDiscoverCmpd50984_reduced,10,-9.97,7.09
ligand_Maybridge_HitDiscoverCmpd50985_reduced,10,-9.32,6.12
ligand_Maybridge_HitDiscoverCmpd50986_reduced,10,-9.02,6.84
ligand_Maybridge_HitDiscoverCmpd50987_reduced,10,-10.78,6.72
ligand_Maybridge_HitDiscoverCmpd50988_reduced,10,-10.63,7.26
ligand_Maybridge_HitDiscoverCmpd50989_reduced,10,-5.80,4.87
ligand_Maybridge_HitDiscoverCmpd5098_reduced,10,-10.84,7.53
ligand_Maybridge_HitDiscoverCmpd50990_reduced,10,-9.01,7.36
ligand_Maybridge_HitDiscoverCmpd50991_reduced,10,-6.65,5.32
ligand_Maybridge_HitDiscoverCmpd50992_reduced,10,-10.22,6.29
ligand_Maybridge_HitDiscoverCmpd50993_reduced,10,-7.67,5.90
ligand_Maybridge_HitDiscoverCmpd50994_reduced,10,-10.75,6.89
ligand_Maybridge_HitDiscoverCmpd50995_reduced,10,-9.97,6.47
ligand_Maybridge_HitDiscoverCmpd50996_reduced,10,-9.77,6.87
ligand_Maybridge_HitDiscoverCmpd50997_reduced,10,-9.91,6.87
ligand_Maybridge_HitDiscoverCmpd50998_reduced,10,-8.47,6.56
ligand_Maybridge_HitDiscoverCmpd50999_reduced,10,-10.38,6.79
ligand_Maybridge_HitDiscoverCmpd5099_reduced,10,-10.00,6.94
ligand_Maybridge_HitDiscoverCmpd509_reduced,10,-7.63,7.48
ligand_Maybridge_HitDiscoverCmpd50_reduced,10,-7.52,5.07
ligand_Maybridge_HitDiscoverCmpd51000_reduced,10,-8.71,6.59
ligand_Maybridge_HitDiscoverCmpd51001_reduced,10,-7.63,4.80
ligand_Maybridge_HitDiscoverCmpd51002_reduced,10,-10.69,6.60
ligand_Maybridge_HitDiscoverCmpd51003_reduced,10,-9.93,6.86
ligand_Maybridge_HitDiscoverCmpd51004_reduced,10,-9.10,6.35
