Ligand,nConfs,idock score (kcal/mol),RF-Score (pKd)
ligand_Maybridge_HitDiscoverCmpd39155_reduced,10,-8.52,8.31
ligand_Maybridge_HitDiscoverCmpd39156_reduced,10,-8.51,6.06
ligand_Maybridge_HitDiscoverCmpd39157_reduced,10,-10.58,7.36
ligand_Maybridge_HitDiscoverCmpd39158_reduced,10,-10.11,7.35
ligand_Maybridge_HitDiscoverCmpd39159_reduced,10,-9.05,7.43
ligand_Maybridge_HitDiscoverCmpd3915_reduced,10,-8.57,6.06
ligand_Maybridge_HitDiscoverCmpd39160_reduced,10,-11.16,7.70
ligand_Maybridge_HitDiscoverCmpd39161_reduced,10,-7.60,7.67
ligand_Maybridge_HitDiscoverCmpd39162_reduced,10,-10.57,7.98
ligand_Maybridge_HitDiscoverCmpd39163_reduced,10,-6.69,4.91
ligand_Maybridge_HitDiscoverCmpd39164_reduced,10,-12.27,7.76
ligand_Maybridge_HitDiscoverCmpd39165_reduced,10,-10.38,6.87
ligand_Maybridge_HitDiscoverCmpd39166_reduced,10,-9.49,6.71
ligand_Maybridge_HitDiscoverCmpd39167_reduced,10,-11.36,7.96
ligand_Maybridge_HitDiscoverCmpd39168_reduced,10,-10.56,7.04
ligand_Maybridge_HitDiscoverCmpd39169_reduced,10,-10.94,7.73
ligand_Maybridge_HitDiscoverCmpd3916_reduced,10,-8.84,6.91
ligand_Maybridge_HitDiscoverCmpd39170_reduced,10,-4.46,8.05
ligand_Maybridge_HitDiscoverCmpd39171_reduced,10,-9.62,7.58
ligand_Maybridge_HitDiscoverCmpd39172_reduced,10,-11.38,8.13
ligand_Maybridge_HitDiscoverCmpd39173_reduced,10,-9.56,5.85
ligand_Maybridge_HitDiscoverCmpd39174_reduced,10,-6.12,8.56
ligand_Maybridge_HitDiscoverCmpd39175_reduced,10,-8.55,6.99
ligand_Maybridge_HitDiscoverCmpd39176_reduced,10,-10.05,7.51
ligand_Maybridge_HitDiscoverCmpd39177_reduced,10,-11.00,8.50
ligand_Maybridge_HitDiscoverCmpd39178_reduced,10,-9.40,5.98
ligand_Maybridge_HitDiscoverCmpd39179_reduced,10,-9.65,7.18
ligand_Maybridge_HitDiscoverCmpd3917_reduced,10,-10.29,7.68
ligand_Maybridge_HitDiscoverCmpd39180_reduced,10,-5.58,7.69
ligand_Maybridge_HitDiscoverCmpd39181_reduced,10,-10.30,7.78
ligand_Maybridge_HitDiscoverCmpd39182_reduced,10,-11.50,7.56
ligand_Maybridge_HitDiscoverCmpd39183_reduced,10,-11.12,7.80
ligand_Maybridge_HitDiscoverCmpd39184_reduced,10,-8.85,6.69
ligand_Maybridge_HitDiscoverCmpd39185_reduced,10,-8.03,6.47
ligand_Maybridge_HitDiscoverCmpd39186_reduced,10,-9.20,7.29
ligand_Maybridge_HitDiscoverCmpd39187_reduced,10,-10.34,7.50
ligand_Maybridge_HitDiscoverCmpd39188_reduced,10,-11.06,8.00
ligand_Maybridge_HitDiscoverCmpd39189_reduced,10,-11.30,7.70
ligand_Maybridge_HitDiscoverCmpd3918_reduced,10,-9.50,8.06
ligand_Maybridge_HitDiscoverCmpd39190_reduced,10,-6.44,6.57
ligand_Maybridge_HitDiscoverCmpd39191_reduced,10,-10.62,7.00
ligand_Maybridge_HitDiscoverCmpd39192_reduced,10,-11.33,7.62
ligand_Maybridge_HitDiscoverCmpd39193_reduced,10,-10.91,7.44
ligand_Maybridge_HitDiscoverCmpd39194_reduced,10,-9.89,6.03
ligand_Maybridge_HitDiscoverCmpd39195_reduced,10,-8.84,6.71
ligand_Maybridge_HitDiscoverCmpd39196_reduced,10,-9.33,6.73
ligand_Maybridge_HitDiscoverCmpd39197_reduced,10,-6.77,8.44
ligand_Maybridge_HitDiscoverCmpd39198_reduced,10,-8.88,7.65
ligand_Maybridge_HitDiscoverCmpd39199_reduced,10,-1.38,7.63
ligand_Maybridge_HitDiscoverCmpd3919_reduced,10,-11.03,7.74
ligand_Maybridge_HitDiscoverCmpd391_reduced,10,-7.77,7.50
ligand_Maybridge_HitDiscoverCmpd39200_reduced,10,-9.03,6.48
ligand_Maybridge_HitDiscoverCmpd39201_reduced,10,-8.45,6.11
ligand_Maybridge_HitDiscoverCmpd39202_reduced,10,-11.37,7.80
ligand_Maybridge_HitDiscoverCmpd39203_reduced,10,-8.58,7.68
ligand_Maybridge_HitDiscoverCmpd39204_reduced,10,-12.10,8.13
ligand_Maybridge_HitDiscoverCmpd39205_reduced,10,-10.47,7.39
ligand_Maybridge_HitDiscoverCmpd39206_reduced,10,-10.60,7.16
ligand_Maybridge_HitDiscoverCmpd39207_reduced,10,-8.01,6.91
ligand_Maybridge_HitDiscoverCmpd39208_reduced,10,-11.18,7.87
ligand_Maybridge_HitDiscoverCmpd39209_reduced,10,-9.01,7.68
ligand_Maybridge_HitDiscoverCmpd3920_reduced,10,-8.80,6.42
ligand_Maybridge_HitDiscoverCmpd39210_reduced,10,-8.63,6.25
ligand_Maybridge_HitDiscoverCmpd39211_reduced,10,-8.95,6.50
ligand_Maybridge_HitDiscoverCmpd39212_reduced,10,-13.22,8.15
ligand_Maybridge_HitDiscoverCmpd39213_reduced,10,-9.93,7.87
ligand_Maybridge_HitDiscoverCmpd39214_reduced,10,-11.28,7.76
ligand_Maybridge_HitDiscoverCmpd39215_reduced,10,-9.56,7.31
ligand_Maybridge_HitDiscoverCmpd39216_reduced,10,-9.08,6.72
ligand_Maybridge_HitDiscoverCmpd39217_reduced,10,-7.69,5.42
ligand_Maybridge_HitDiscoverCmpd39218_reduced,10,-11.43,7.73
ligand_Maybridge_HitDiscoverCmpd39219_reduced,10,-9.06,7.64
ligand_Maybridge_HitDiscoverCmpd3921_reduced,10,-8.58,6.67
ligand_Maybridge_HitDiscoverCmpd39220_reduced,10,-9.65,6.31
ligand_Maybridge_HitDiscoverCmpd39221_reduced,10,-11.56,7.17
ligand_Maybridge_HitDiscoverCmpd39222_reduced,10,-11.90,7.51
ligand_Maybridge_HitDiscoverCmpd39223_reduced,10,-11.08,8.55
ligand_Maybridge_HitDiscoverCmpd39224_reduced,10,-9.50,8.09
ligand_Maybridge_HitDiscoverCmpd39225_reduced,10,-5.95,6.04
ligand_Maybridge_HitDiscoverCmpd39226_reduced,10,-12.77,7.91
ligand_Maybridge_HitDiscoverCmpd39227_reduced,10,-10.20,7.69
ligand_Maybridge_HitDiscoverCmpd39228_reduced,10,-6.25,5.53
ligand_Maybridge_HitDiscoverCmpd39229_reduced,10,-11.10,7.75
ligand_Maybridge_HitDiscoverCmpd3922_reduced,10,-6.65,5.43
ligand_Maybridge_HitDiscoverCmpd39230_reduced,10,-8.95,6.48
ligand_Maybridge_HitDiscoverCmpd39231_reduced,10,-11.82,7.51
ligand_Maybridge_HitDiscoverCmpd39232_reduced,10,-8.14,8.06
ligand_Maybridge_HitDiscoverCmpd39233_reduced,10,-12.04,8.13
ligand_Maybridge_HitDiscoverCmpd39234_reduced,10,-8.02,8.10
ligand_Maybridge_HitDiscoverCmpd39235_reduced,10,-7.53,6.71
ligand_Maybridge_HitDiscoverCmpd39236_reduced,10,-10.79,7.51
ligand_Maybridge_HitDiscoverCmpd39237_reduced,10,-9.75,6.96
ligand_Maybridge_HitDiscoverCmpd39238_reduced,10,-11.57,7.71
ligand_Maybridge_HitDiscoverCmpd39239_reduced,10,-13.26,7.96
ligand_Maybridge_HitDiscoverCmpd3923_reduced,10,-6.16,5.53
ligand_Maybridge_HitDiscoverCmpd39240_reduced,10,-12.48,7.88
ligand_Maybridge_HitDiscoverCmpd39241_reduced,10,-9.13,6.95
ligand_Maybridge_HitDiscoverCmpd39242_reduced,10,-10.53,7.87
ligand_Maybridge_HitDiscoverCmpd39243_reduced,10,-7.14,5.70
ligand_Maybridge_HitDiscoverCmpd39244_reduced,10,-2.92,7.92
ligand_Maybridge_HitDiscoverCmpd39245_reduced,10,-8.78,6.68
ligand_Maybridge_HitDiscoverCmpd39246_reduced,10,-9.34,7.41
ligand_Maybridge_HitDiscoverCmpd39247_reduced,10,-7.57,5.87
ligand_Maybridge_HitDiscoverCmpd39248_reduced,10,-10.05,6.12
ligand_Maybridge_HitDiscoverCmpd39249_reduced,10,-9.11,6.40
ligand_Maybridge_HitDiscoverCmpd3924_reduced,10,-7.35,5.67
ligand_Maybridge_HitDiscoverCmpd39250_reduced,10,-11.77,7.08
ligand_Maybridge_HitDiscoverCmpd39251_reduced,10,-10.17,6.96
ligand_Maybridge_HitDiscoverCmpd39252_reduced,10,-11.05,7.45
ligand_Maybridge_HitDiscoverCmpd39253_reduced,10,-7.53,5.65
ligand_Maybridge_HitDiscoverCmpd39254_reduced,10,-4.63,7.92
ligand_Maybridge_HitDiscoverCmpd39255_reduced,10,-9.63,6.52
ligand_Maybridge_HitDiscoverCmpd39256_reduced,10,-7.23,6.02
ligand_Maybridge_HitDiscoverCmpd39257_reduced,10,-9.05,6.53
ligand_Maybridge_HitDiscoverCmpd39258_reduced,10,-8.11,6.84
ligand_Maybridge_HitDiscoverCmpd39259_reduced,10,-10.82,7.22
ligand_Maybridge_HitDiscoverCmpd3925_reduced,10,-8.27,6.66
ligand_Maybridge_HitDiscoverCmpd39260_reduced,10,-7.73,5.54
ligand_Maybridge_HitDiscoverCmpd39261_reduced,10,-9.16,7.09
ligand_Maybridge_HitDiscoverCmpd39262_reduced,10,-8.08,5.67
ligand_Maybridge_HitDiscoverCmpd39263_reduced,10,-11.35,7.57
ligand_Maybridge_HitDiscoverCmpd39264_reduced,10,-9.65,7.46
ligand_Maybridge_HitDiscoverCmpd39265_reduced,10,-9.31,7.33
ligand_Maybridge_HitDiscoverCmpd39266_reduced,10,-9.87,7.50
ligand_Maybridge_HitDiscoverCmpd39267_reduced,10,-6.74,5.23
ligand_Maybridge_HitDiscoverCmpd39268_reduced,10,-10.12,8.80
ligand_Maybridge_HitDiscoverCmpd39269_reduced,10,-11.21,7.49
ligand_Maybridge_HitDiscoverCmpd3926_reduced,10,-9.38,7.06
ligand_Maybridge_HitDiscoverCmpd39270_reduced,10,-10.45,7.15
ligand_Maybridge_HitDiscoverCmpd39271_reduced,10,-10.95,7.22
ligand_Maybridge_HitDiscoverCmpd39272_reduced,10,-9.24,6.54
ligand_Maybridge_HitDiscoverCmpd39273_reduced,10,-9.86,6.35
ligand_Maybridge_HitDiscoverCmpd39274_reduced,10,-8.28,6.07
ligand_Maybridge_HitDiscoverCmpd39275_reduced,10,-11.24,7.67
ligand_Maybridge_HitDiscoverCmpd39276_reduced,10,-11.05,7.49
ligand_Maybridge_HitDiscoverCmpd39277_reduced,10,-11.59,7.15
ligand_Maybridge_HitDiscoverCmpd39278_reduced,10,-10.78,7.00
ligand_Maybridge_HitDiscoverCmpd39279_reduced,10,-2.77,3.88
ligand_Maybridge_HitDiscoverCmpd3927_reduced,10,-11.86,7.87
ligand_Maybridge_HitDiscoverCmpd39280_reduced,10,-11.19,7.47
ligand_Maybridge_HitDiscoverCmpd39281_reduced,10,-12.35,7.41
ligand_Maybridge_HitDiscoverCmpd39282_reduced,10,-10.61,8.56
ligand_Maybridge_HitDiscoverCmpd39283_reduced,10,-8.61,5.76
ligand_Maybridge_HitDiscoverCmpd39284_reduced,10,-10.66,7.27
ligand_Maybridge_HitDiscoverCmpd39285_reduced,10,-11.71,7.27
ligand_Maybridge_HitDiscoverCmpd39286_reduced,10,-8.46,6.32
ligand_Maybridge_HitDiscoverCmpd39287_reduced,10,-10.62,7.35
ligand_Maybridge_HitDiscoverCmpd39288_reduced,10,-11.08,7.50
ligand_Maybridge_HitDiscoverCmpd39289_reduced,10,-12.20,7.87
ligand_Maybridge_HitDiscoverCmpd3928_reduced,10,-9.49,7.03
ligand_Maybridge_HitDiscoverCmpd39290_reduced,10,-11.58,7.57
ligand_Maybridge_HitDiscoverCmpd39291_reduced,10,-10.91,7.79
ligand_Maybridge_HitDiscoverCmpd39292_reduced,10,-8.00,6.01
ligand_Maybridge_HitDiscoverCmpd39293_reduced,10,-10.24,6.94
ligand_Maybridge_HitDiscoverCmpd39294_reduced,10,-8.83,7.27
ligand_Maybridge_HitDiscoverCmpd39295_reduced,10,-10.02,7.94
ligand_Maybridge_HitDiscoverCmpd39296_reduced,10,-11.29,7.78
ligand_Maybridge_HitDiscoverCmpd39297_reduced,10,-10.26,6.77
ligand_Maybridge_HitDiscoverCmpd39298_reduced,10,-10.66,7.26
ligand_Maybridge_HitDiscoverCmpd39299_reduced,10,-9.94,7.07
ligand_Maybridge_HitDiscoverCmpd3929_reduced,10,-12.92,8.33
ligand_Maybridge_HitDiscoverCmpd392_reduced,10,-7.57,7.17
ligand_Maybridge_HitDiscoverCmpd39300_reduced,10,-9.60,7.00
ligand_Maybridge_HitDiscoverCmpd39301_reduced,10,-10.99,8.53
ligand_Maybridge_HitDiscoverCmpd39302_reduced,10,-7.15,5.37
ligand_Maybridge_HitDiscoverCmpd39303_reduced,10,-10.24,6.78
ligand_Maybridge_HitDiscoverCmpd39304_reduced,10,-11.68,6.69
ligand_Maybridge_HitDiscoverCmpd39305_reduced,10,-10.48,7.47
ligand_Maybridge_HitDiscoverCmpd39306_reduced,10,-10.42,6.95
ligand_Maybridge_HitDiscoverCmpd39307_reduced,10,-11.58,8.00
ligand_Maybridge_HitDiscoverCmpd39308_reduced,10,-10.71,7.89
ligand_Maybridge_HitDiscoverCmpd39309_reduced,10,-6.85,4.56
ligand_Maybridge_HitDiscoverCmpd3930_reduced,10,-9.30,7.00
ligand_Maybridge_HitDiscoverCmpd39310_reduced,10,-9.60,7.16
ligand_Maybridge_HitDiscoverCmpd39311_reduced,10,-11.19,7.50
ligand_Maybridge_HitDiscoverCmpd39312_reduced,10,-8.22,8.06
ligand_Maybridge_HitDiscoverCmpd39313_reduced,10,-10.96,7.01
ligand_Maybridge_HitDiscoverCmpd39314_reduced,10,-9.90,6.89
ligand_Maybridge_HitDiscoverCmpd39315_reduced,10,-9.17,7.93
ligand_Maybridge_HitDiscoverCmpd39316_reduced,10,-7.82,5.66
ligand_Maybridge_HitDiscoverCmpd39317_reduced,10,-9.48,7.31
ligand_Maybridge_HitDiscoverCmpd39318_reduced,10,-9.00,6.71
ligand_Maybridge_HitDiscoverCmpd39319_reduced,10,-11.36,7.16
ligand_Maybridge_HitDiscoverCmpd3931_reduced,10,-8.42,6.42
ligand_Maybridge_HitDiscoverCmpd39320_reduced,10,-9.60,6.57
ligand_Maybridge_HitDiscoverCmpd39321_reduced,10,-9.79,7.10
ligand_Maybridge_HitDiscoverCmpd39322_reduced,10,-10.34,7.76
ligand_Maybridge_HitDiscoverCmpd39323_reduced,10,-9.52,7.33
ligand_Maybridge_HitDiscoverCmpd39324_reduced,10,-5.33,4.69
ligand_Maybridge_HitDiscoverCmpd39325_reduced,10,-9.23,6.47
ligand_Maybridge_HitDiscoverCmpd39326_reduced,10,-7.89,6.22
ligand_Maybridge_HitDiscoverCmpd39327_reduced,10,-8.29,6.25
ligand_Maybridge_HitDiscoverCmpd39328_reduced,10,-8.19,6.29
ligand_Maybridge_HitDiscoverCmpd39329_reduced,10,-11.15,7.23
ligand_Maybridge_HitDiscoverCmpd3932_reduced,10,-7.99,5.87
ligand_Maybridge_HitDiscoverCmpd39330_reduced,10,-7.73,7.66
ligand_Maybridge_HitDiscoverCmpd39331_reduced,10,-9.90,6.88
ligand_Maybridge_HitDiscoverCmpd39332_reduced,10,-8.15,5.74
ligand_Maybridge_HitDiscoverCmpd39333_reduced,10,-8.62,5.60
ligand_Maybridge_HitDiscoverCmpd39334_reduced,10,-10.98,7.55
ligand_Maybridge_HitDiscoverCmpd39335_reduced,10,-8.59,6.07
ligand_Maybridge_HitDiscoverCmpd39336_reduced,10,-7.97,6.48
ligand_Maybridge_HitDiscoverCmpd39337_reduced,10,-9.01,6.75
ligand_Maybridge_HitDiscoverCmpd39338_reduced,10,-9.07,6.64
ligand_Maybridge_HitDiscoverCmpd39339_reduced,10,-9.67,7.02
ligand_Maybridge_HitDiscoverCmpd3933_reduced,10,-7.34,5.90
ligand_Maybridge_HitDiscoverCmpd39340_reduced,10,-8.52,5.99
ligand_Maybridge_HitDiscoverCmpd39341_reduced,10,-9.82,6.88
ligand_Maybridge_HitDiscoverCmpd39342_reduced,10,-7.22,5.04
ligand_Maybridge_HitDiscoverCmpd39343_reduced,10,-8.28,5.97
ligand_Maybridge_HitDiscoverCmpd39344_reduced,10,-11.45,7.70
ligand_Maybridge_HitDiscoverCmpd39345_reduced,10,-7.73,5.90
ligand_Maybridge_HitDiscoverCmpd39346_reduced,10,-8.63,6.95
ligand_Maybridge_HitDiscoverCmpd39347_reduced,10,-13.07,8.40
ligand_Maybridge_HitDiscoverCmpd39348_reduced,10,-8.97,6.71
ligand_Maybridge_HitDiscoverCmpd39349_reduced,10,-10.02,7.15
ligand_Maybridge_HitDiscoverCmpd3934_reduced,10,-5.69,5.87
ligand_Maybridge_HitDiscoverCmpd39350_reduced,10,-8.77,5.91
ligand_Maybridge_HitDiscoverCmpd39351_reduced,10,-10.54,7.40
ligand_Maybridge_HitDiscoverCmpd39352_reduced,10,-7.95,5.60
ligand_Maybridge_HitDiscoverCmpd39353_reduced,10,-8.75,5.88
ligand_Maybridge_HitDiscoverCmpd39354_reduced,10,-8.54,5.44
ligand_Maybridge_HitDiscoverCmpd39355_reduced,10,-10.76,7.15
ligand_Maybridge_HitDiscoverCmpd39356_reduced,10,-8.92,7.29
ligand_Maybridge_HitDiscoverCmpd39357_reduced,10,-9.82,6.59
ligand_Maybridge_HitDiscoverCmpd39358_reduced,10,-10.15,6.88
ligand_Maybridge_HitDiscoverCmpd39359_reduced,10,-9.29,8.12
ligand_Maybridge_HitDiscoverCmpd3935_reduced,10,-12.02,7.22
ligand_Maybridge_HitDiscoverCmpd39360_reduced,10,-11.63,7.02
ligand_Maybridge_HitDiscoverCmpd39361_reduced,10,-8.80,6.45
ligand_Maybridge_HitDiscoverCmpd39362_reduced,10,-7.75,5.69
ligand_Maybridge_HitDiscoverCmpd39363_reduced,10,-10.25,7.18
ligand_Maybridge_HitDiscoverCmpd39364_reduced,10,-8.74,6.45
ligand_Maybridge_HitDiscoverCmpd39365_reduced,10,-9.99,7.71
ligand_Maybridge_HitDiscoverCmpd39366_reduced,10,-8.98,6.71
ligand_Maybridge_HitDiscoverCmpd39367_reduced,10,-9.58,6.40
ligand_Maybridge_HitDiscoverCmpd39368_reduced,10,-9.46,6.57
ligand_Maybridge_HitDiscoverCmpd39369_reduced,10,-8.79,6.00
ligand_Maybridge_HitDiscoverCmpd3936_reduced,10,-8.58,6.73
ligand_Maybridge_HitDiscoverCmpd39370_reduced,10,-10.94,7.04
ligand_Maybridge_HitDiscoverCmpd39371_reduced,10,-7.81,4.59
ligand_Maybridge_HitDiscoverCmpd39372_reduced,10,-8.03,5.35
ligand_Maybridge_HitDiscoverCmpd39373_reduced,10,-9.33,7.28
ligand_Maybridge_HitDiscoverCmpd39374_reduced,10,-10.99,7.56
ligand_Maybridge_HitDiscoverCmpd39375_reduced,10,-9.77,8.14
ligand_Maybridge_HitDiscoverCmpd39376_reduced,10,-9.46,6.96
ligand_Maybridge_HitDiscoverCmpd39377_reduced,10,-10.39,6.88
ligand_Maybridge_HitDiscoverCmpd39378_reduced,10,-9.03,6.81
ligand_Maybridge_HitDiscoverCmpd39379_reduced,10,-5.60,7.27
ligand_Maybridge_HitDiscoverCmpd3937_reduced,10,-11.10,7.87
ligand_Maybridge_HitDiscoverCmpd39380_reduced,10,-11.18,6.90
ligand_Maybridge_HitDiscoverCmpd39381_reduced,10,-8.42,6.73
ligand_Maybridge_HitDiscoverCmpd39382_reduced,10,-7.69,5.33
ligand_Maybridge_HitDiscoverCmpd39383_reduced,10,-8.62,7.00
ligand_Maybridge_HitDiscoverCmpd39384_reduced,10,-10.92,7.68
ligand_Maybridge_HitDiscoverCmpd39385_reduced,10,-8.85,6.72
ligand_Maybridge_HitDiscoverCmpd39386_reduced,10,-8.74,5.95
ligand_Maybridge_HitDiscoverCmpd39387_reduced,10,-9.81,7.13
ligand_Maybridge_HitDiscoverCmpd39388_reduced,10,-10.65,7.60
ligand_Maybridge_HitDiscoverCmpd39389_reduced,10,-8.33,6.14
ligand_Maybridge_HitDiscoverCmpd3938_reduced,10,-10.85,8.14
ligand_Maybridge_HitDiscoverCmpd39390_reduced,10,-7.78,6.51
ligand_Maybridge_HitDiscoverCmpd39391_reduced,10,-9.41,7.23
ligand_Maybridge_HitDiscoverCmpd39392_reduced,10,-8.61,5.98
ligand_Maybridge_HitDiscoverCmpd39393_reduced,10,-7.82,6.87
ligand_Maybridge_HitDiscoverCmpd39394_reduced,10,-11.37,7.64
ligand_Maybridge_HitDiscoverCmpd39395_reduced,10,-10.07,6.32
ligand_Maybridge_HitDiscoverCmpd39396_reduced,10,-6.53,4.84
ligand_Maybridge_HitDiscoverCmpd39397_reduced,10,-8.34,6.54
ligand_Maybridge_HitDiscoverCmpd39398_reduced,10,-9.59,7.35
ligand_Maybridge_HitDiscoverCmpd39399_reduced,10,-9.20,6.96
ligand_Maybridge_HitDiscoverCmpd3939_reduced,10,-11.69,8.34
ligand_Maybridge_HitDiscoverCmpd393_reduced,10,-9.81,7.79
ligand_Maybridge_HitDiscoverCmpd39400_reduced,10,-8.18,6.09
ligand_Maybridge_HitDiscoverCmpd39401_reduced,10,-9.60,7.08
ligand_Maybridge_HitDiscoverCmpd39402_reduced,10,-6.16,7.76
ligand_Maybridge_HitDiscoverCmpd39403_reduced,10,-6.61,8.11
ligand_Maybridge_HitDiscoverCmpd39404_reduced,10,-9.82,7.90
ligand_Maybridge_HitDiscoverCmpd39405_reduced,10,-9.33,7.93
ligand_Maybridge_HitDiscoverCmpd39406_reduced,10,-10.21,7.89
ligand_Maybridge_HitDiscoverCmpd39407_reduced,10,-8.21,6.11
ligand_Maybridge_HitDiscoverCmpd39408_reduced,10,-8.02,6.75
ligand_Maybridge_HitDiscoverCmpd39409_reduced,10,-9.20,6.72
ligand_Maybridge_HitDiscoverCmpd3940_reduced,10,-10.94,7.02
ligand_Maybridge_HitDiscoverCmpd39410_reduced,10,-9.76,6.75
ligand_Maybridge_HitDiscoverCmpd39411_reduced,10,-10.14,7.41
ligand_Maybridge_HitDiscoverCmpd39412_reduced,10,-3.84,8.07
ligand_Maybridge_HitDiscoverCmpd39413_reduced,10,-11.91,6.92
ligand_Maybridge_HitDiscoverCmpd39414_reduced,10,-9.71,7.57
ligand_Maybridge_HitDiscoverCmpd39415_reduced,10,-10.83,7.97
ligand_Maybridge_HitDiscoverCmpd39416_reduced,10,-11.88,7.48
ligand_Maybridge_HitDiscoverCmpd39417_reduced,10,-7.98,7.64
ligand_Maybridge_HitDiscoverCmpd39418_reduced,10,-10.18,7.77
ligand_Maybridge_HitDiscoverCmpd39419_reduced,10,-11.37,7.24
ligand_Maybridge_HitDiscoverCmpd3941_reduced,10,-5.86,5.76
ligand_Maybridge_HitDiscoverCmpd39420_reduced,10,-8.44,6.54
ligand_Maybridge_HitDiscoverCmpd39421_reduced,10,-10.62,7.92
ligand_Maybridge_HitDiscoverCmpd39422_reduced,10,-6.58,7.86
ligand_Maybridge_HitDiscoverCmpd39423_reduced,10,-12.06,6.70
ligand_Maybridge_HitDiscoverCmpd39424_reduced,10,-8.54,6.60
ligand_Maybridge_HitDiscoverCmpd39425_reduced,10,-11.75,8.04
ligand_Maybridge_HitDiscoverCmpd39426_reduced,10,-9.71,6.95
ligand_Maybridge_HitDiscoverCmpd39427_reduced,10,-9.71,7.77
ligand_Maybridge_HitDiscoverCmpd39428_reduced,10,-9.17,7.22
ligand_Maybridge_HitDiscoverCmpd39429_reduced,10,-9.66,6.98
ligand_Maybridge_HitDiscoverCmpd3942_reduced,10,-9.19,6.92
ligand_Maybridge_HitDiscoverCmpd39430_reduced,10,-10.61,7.08
ligand_Maybridge_HitDiscoverCmpd39431_reduced,10,-5.02,8.04
ligand_Maybridge_HitDiscoverCmpd39432_reduced,10,-4.54,7.91
ligand_Maybridge_HitDiscoverCmpd39433_reduced,10,-9.47,6.96
ligand_Maybridge_HitDiscoverCmpd39434_reduced,10,-9.31,7.98
ligand_Maybridge_HitDiscoverCmpd39435_reduced,10,-10.93,7.68
ligand_Maybridge_HitDiscoverCmpd39436_reduced,10,-8.58,5.79
ligand_Maybridge_HitDiscoverCmpd39437_reduced,10,-8.60,6.22
ligand_Maybridge_HitDiscoverCmpd39438_reduced,10,-10.81,7.14
ligand_Maybridge_HitDiscoverCmpd39439_reduced,10,-9.25,6.66
ligand_Maybridge_HitDiscoverCmpd3943_reduced,10,-8.18,6.64
ligand_Maybridge_HitDiscoverCmpd39440_reduced,10,-9.62,6.72
ligand_Maybridge_HitDiscoverCmpd39441_reduced,10,-10.42,7.34
ligand_Maybridge_HitDiscoverCmpd39442_reduced,10,-8.10,7.89
ligand_Maybridge_HitDiscoverCmpd39443_reduced,10,-9.57,7.16
ligand_Maybridge_HitDiscoverCmpd39444_reduced,10,-9.65,7.22
ligand_Maybridge_HitDiscoverCmpd39445_reduced,10,-10.89,7.85
ligand_Maybridge_HitDiscoverCmpd39446_reduced,10,-8.61,7.84
ligand_Maybridge_HitDiscoverCmpd39447_reduced,10,-8.70,7.15
ligand_Maybridge_HitDiscoverCmpd39448_reduced,10,-9.05,6.13
ligand_Maybridge_HitDiscoverCmpd39449_reduced,10,-9.46,6.79
ligand_Maybridge_HitDiscoverCmpd3944_reduced,10,-9.39,7.08
ligand_Maybridge_HitDiscoverCmpd39450_reduced,10,-9.65,7.22
ligand_Maybridge_HitDiscoverCmpd39451_reduced,10,-8.87,6.43
ligand_Maybridge_HitDiscoverCmpd39452_reduced,10,-6.33,8.16
ligand_Maybridge_HitDiscoverCmpd39453_reduced,10,-9.44,7.31
ligand_Maybridge_HitDiscoverCmpd39454_reduced,10,-10.30,7.70
ligand_Maybridge_HitDiscoverCmpd39455_reduced,10,-11.54,7.86
ligand_Maybridge_HitDiscoverCmpd39456_reduced,10,-8.17,7.40
ligand_Maybridge_HitDiscoverCmpd39457_reduced,10,-7.41,5.67
ligand_Maybridge_HitDiscoverCmpd39458_reduced,10,-8.69,6.62
ligand_Maybridge_HitDiscoverCmpd39459_reduced,10,-11.95,7.89
ligand_Maybridge_HitDiscoverCmpd3945_reduced,10,-11.73,7.45
ligand_Maybridge_HitDiscoverCmpd39460_reduced,10,-11.09,7.88
ligand_Maybridge_HitDiscoverCmpd39461_reduced,10,-5.16,7.81
ligand_Maybridge_HitDiscoverCmpd39462_reduced,10,-6.77,7.94
ligand_Maybridge_HitDiscoverCmpd39463_reduced,10,-9.39,7.52
ligand_Maybridge_HitDiscoverCmpd39464_reduced,10,-10.84,7.51
ligand_Maybridge_HitDiscoverCmpd39465_reduced,10,-11.36,7.80
ligand_Maybridge_HitDiscoverCmpd39466_reduced,10,-8.55,6.74
ligand_Maybridge_HitDiscoverCmpd39467_reduced,10,-9.15,6.79
ligand_Maybridge_HitDiscoverCmpd39468_reduced,10,-10.49,6.85
ligand_Maybridge_HitDiscoverCmpd39469_reduced,10,-10.11,7.06
ligand_Maybridge_HitDiscoverCmpd3946_reduced,10,-8.53,6.87
ligand_Maybridge_HitDiscoverCmpd39470_reduced,10,-11.00,8.46
ligand_Maybridge_HitDiscoverCmpd39471_reduced,10,-3.10,7.83
ligand_Maybridge_HitDiscoverCmpd39472_reduced,10,4.24,8.00
ligand_Maybridge_HitDiscoverCmpd39473_reduced,10,-6.76,7.54
ligand_Maybridge_HitDiscoverCmpd39474_reduced,10,-10.39,7.76
ligand_Maybridge_HitDiscoverCmpd39475_reduced,10,-10.40,7.71
ligand_Maybridge_HitDiscoverCmpd39476_reduced,10,-8.93,6.89
ligand_Maybridge_HitDiscoverCmpd39477_reduced,10,-6.56,5.57
